0	0
1	2
2	2
3	2
4	2
5	2
6	4
7	4
8	4
9	5
10	6
11	6
12	7
13	7
14	7
15	8
16	9
17	9
18	10
19	11
20	11
21	11
22	12
23	12
24	12
25	12
26	13
27	13
28	14
29	15
30	15
31	15
32	15
33	15
34	15
35	15
36	15
37	15
38	15
39	15
40	15
41	15
42	15
43	15
44	15
45	15
46	15
47	15
48	15
49	16
50	16
51	10
52	10
53	11
54	12
55	12
56	12
57	12
58	12
59	12
60	13
61	14
62	15
63	15
64	15
65	15
66	15
67	10
68	10
69	11
70	11
71	11
72	12
73	12
74	12
75	12
76	12
77	13
78	13
79	15
80	16
81	16
82	16
83	16
84	16
85	16
86	16
87	16
88	9
89	9
90	9
91	11
92	12
93	12
94	12
95	12
96	13
97	13
98	13
99	13
100	14
101	15
102	13
103	14
104	14
105	14
106	15
107	15
108	15
109	15
110	15
111	15
112	15
113	15
114	15
115	15
116	15
117	15
118	16
119	16
120	17
121	17
122	17
123	17
124	17
125	17
126	17
127	17
128	17
129	17
130	10
131	12
132	12
133	12
134	13
135	14
136	14
137	15
138	15
139	15
140	15
141	15
142	15
143	16
144	13
145	13
146	13
147	14
148	14
149	14
150	14
151	14
152	15
153	15
154	15
155	15
156	15
157	15
158	14
159	14
160	15
161	15
162	15
163	15
164	15
165	15
166	15
167	15
168	15
169	15
170	15
171	15
172	12
173	12
174	12
175	12
176	12
177	12
178	12
179	14
180	14
181	14
182	14
183	14
184	14
185	14
186	9
187	10
188	11
189	11
190	12
191	12
192	14
193	12
194	12
195	12
196	12
197	12
198	13
199	13
200	13
201	13
202	13
203	13
204	13
205	13
206	13
207	13
208	13
209	13
210	13
211	13
212	13
213	13
214	11
215	11
216	11
217	11
218	11
219	12
220	12
221	10
222	10
223	10
224	10
225	11
226	11
227	11
228	12
229	12
230	13
231	13
232	13
233	13
234	13
235	13
236	13
237	13
238	13
239	13
240	13
241	13
242	8
243	8
244	8
245	10
246	10
247	11
248	11
249	12
250	13
251	14
252	14
253	14
254	14
255	14
256	12
257	12
258	12
259	13
260	13
261	14
262	14
263	16
264	16
265	16
266	16
267	16
268	16
269	16
270	16
271	16
272	16
273	16
274	16
275	16
276	16
277	10
278	12
279	13
280	13
281	13
282	13
283	14
284	14
285	15
286	15
287	15
288	15
289	15
290	15
291	15
292	15
293	15
294	15
295	16
296	16
297	16
298	16
299	16
300	16
301	16
302	16
303	16
304	16
305	9
306	9
307	9
308	9
309	10
310	10
311	10
312	15
313	15
314	16
315	16
316	16
317	16
318	16
319	16
320	16
321	16
322	16
323	16
324	16
325	16
326	10
327	11
328	11
329	11
330	11
331	11
332	12
333	12
334	12
335	13
336	13
337	13
338	13
339	13
340	14
341	14
342	15
343	16
344	16
345	16
346	16
347	12
348	12
349	12
350	12
351	13
352	13
353	14
354	16
355	16
356	16
357	18
358	18
359	18
360	18
361	13
362	13
363	13
364	13
365	13
366	13
367	13
368	15
369	15
370	15
371	15
372	15
373	15
374	15
375	13
376	13
377	14
378	14
379	14
380	14
381	14
382	12
383	12
384	12
385	12
386	12
387	12
388	12
389	14
390	14
391	14
392	15
393	15
394	15
395	15
396	11
397	12
398	13
399	13
400	13
401	13
402	13
403	15
404	15
405	16
406	16
407	16
408	16
409	16
410	11
411	11
412	11
413	11
414	11
415	11
416	11
417	15
418	15
419	15
420	15
421	15
422	15
423	15
424	9
425	10
426	11
427	11
428	11
429	11
430	11
431	14
432	15
433	15
434	15
435	15
436	15
437	15
438	10
439	10
440	10
441	10
442	10
443	10
444	10
445	14
446	15
447	15
448	15
449	15
450	15
451	15
452	8
453	8
454	9
455	9
456	10
457	10
458	10
459	14
460	14
461	14
462	14
463	14
464	14
465	14
466	14
467	14
468	14
469	14
470	14
471	14
472	14
473	14
474	14
475	14
476	14
477	14
478	14
479	14
480	8
481	8
482	9
483	10
484	11
485	11
486	12
487	14
488	14
489	14
490	14
491	15
492	15
493	15
494	15
495	15
496	15
497	16
498	16
499	17
500	17
501	17
502	17
503	17
504	17
505	17
506	17
507	17
508	17
509	17
510	17
511	17
512	17
513	17
514	17
515	17
516	17
517	17
518	17
519	17
520	17
521	17
522	11
523	12
524	13
525	13
526	13
527	13
528	13
529	14
530	15
531	15
532	15
533	15
534	15
535	16
536	16
537	16
538	16
539	16
540	16
541	16
542	16
543	16
544	16
545	16
546	16
547	16
548	16
549	16
550	16
551	16
552	16
553	16
554	16
555	16
556	16
557	9
558	9
559	9
560	10
561	11
562	12
563	14
564	13
565	13
566	13
567	13
568	13
569	13
570	13
571	13
572	14
573	15
574	15
575	15
576	15
577	15
578	15
579	15
580	15
581	15
582	15
583	15
584	15
585	15
586	15
587	15
588	15
589	15
590	15
591	15
592	15
593	15
594	15
595	15
596	15
597	15
598	15
599	15
600	15
601	15
602	15
603	15
604	15
605	15
606	15
607	15
608	15
609	15
610	15
611	15
612	15
613	12
614	12
615	12
616	13
617	13
618	13
619	14
620	12
621	12
622	12
623	12
624	12
625	12
626	12
627	13
628	13
629	14
630	14
631	14
632	14
633	14
634	14
635	14
636	14
637	14
638	14
639	14
640	14
641	14
642	14
643	14
644	14
645	14
646	14
647	14
648	14
649	14
650	14
651	14
652	14
653	14
654	14
655	14
656	14
657	14
658	14
659	14
660	14
661	14
662	9
663	9
664	9
665	9
666	11
667	11
668	11
669	11
670	12
671	13
672	14
673	15
674	15
675	15
676	16
677	16
678	16
679	16
680	16
681	16
682	16
683	10
684	10
685	10
686	11
687	11
688	11
689	12
690	15
691	15
692	15
693	15
694	15
695	15
696	15
697	15
698	15
699	15
700	16
701	16
702	16
703	16
704	16
705	16
706	16
707	16
708	16
709	16
710	16
711	10
712	11
713	13
714	13
715	13
716	13
717	13
718	12
719	12
720	12
721	12
722	13
723	13
724	13
725	11
726	11
727	11
728	11
729	12
730	13
731	13
732	13
733	13
734	13
735	13
736	13
737	13
738	13
739	13
740	13
741	13
742	13
743	14
744	14
745	14
746	14
747	14
748	14
749	14
750	14
751	14
752	14
753	14
754	14
755	14
756	14
757	14
758	14
759	14
760	8
761	8
762	9
763	10
764	11
765	11
766	12
767	10
768	10
769	10
770	10
771	10
772	11
773	11
774	10
775	10
776	10
777	10
778	10
779	11
780	11
781	11
782	11
783	11
784	11
785	12
786	12
787	12
788	14
789	14
790	14
791	15
792	15
793	15
794	15
795	15
796	15
797	15
798	15
799	15
800	15
801	15
802	15
803	15
804	15
805	15
806	15
807	15
808	15
809	15
810	15
811	15
812	15
813	15
814	15
815	15
816	10
817	11
818	11
819	11
820	11
821	13
822	13
823	13
824	13
825	13
826	14
827	14
828	14
829	14
830	14
831	14
832	14
833	14
834	14
835	14
836	14
837	14
838	14
839	14
840	14
841	14
842	14
843	14
844	14
845	14
846	14
847	14
848	14
849	14
850	14
851	14
852	14
853	14
854	14
855	14
856	14
857	14
858	11
859	11
860	12
861	13
862	13
863	14
864	14
865	15
866	15
867	16
868	16
869	16
870	17
871	17
872	17
873	17
874	17
875	17
876	17
877	17
878	17
879	17
880	17
881	17
882	17
883	17
884	17
885	17
886	17
887	17
888	17
889	17
890	17
891	17
892	17
893	9
894	9
895	10
896	10
897	10
898	11
899	11
900	11
901	11
902	11
903	12
904	12
905	13
906	13
907	13
908	13
909	13
910	13
911	13
912	13
913	13
914	13
915	13
916	13
917	13
918	13
919	13
920	13
921	12
922	12
923	12
924	13
925	13
926	13
927	13
928	13
929	13
930	13
931	13
932	13
933	13
934	13
935	11
936	12
937	12
938	12
939	12
940	12
941	12
942	10
943	10
944	10
945	10
946	10
947	10
948	11
949	11
950	11
951	11
952	11
953	13
954	13
955	13
956	13
957	13
958	13
959	13
960	13
961	13
962	13
963	13
964	13
965	13
966	13
967	13
968	13
969	13
970	9
971	9
972	10
973	10
974	10
975	10
976	11
977	11
978	11
979	11
980	12
981	13
982	13
983	13
984	11
985	11
986	11
987	13
988	14
989	14
990	14
991	12
992	12
993	13
994	15
995	15
996	15
997	15
998	11
999	12
1000	13
1001	13
1002	13
1003	13
1004	13
1005	13
1006	13
1007	14
1008	15
1009	15
1010	15
1011	15
1012	8
1013	9
1014	9
1015	10
1016	11
1017	11
1018	11
1019	14
1020	14
1021	15
1022	15
1023	15
1024	15
1025	15
1026	15
1027	15
1028	15
1029	15
1030	15
1031	15
1032	15
1033	15
1034	15
1035	15
1036	15
1037	15
1038	15
1039	15
1040	15
1041	15
1042	15
1043	15
1044	15
1045	15
1046	15
1047	15
1048	15
1049	15
1050	15
1051	15
1052	15
1053	15
1054	15
1055	15
1056	15
1057	15
1058	15
1059	15
1060	15
1061	15
1062	15
1063	15
1064	15
1065	15
1066	15
1067	15
1068	12
1069	12
1070	13
1071	14
1072	14
1073	14
1074	14
1075	14
1076	14
1077	14
1078	14
1079	15
1080	15
1081	15
1082	15
1083	15
1084	15
1085	15
1086	16
1087	16
1088	16
1089	16
1090	16
1091	16
1092	16
1093	16
1094	16
1095	16
1096	16
1097	16
1098	16
1099	16
1100	16
1101	16
1102	16
1103	7
1104	7
1105	7
1106	7
1107	9
1108	10
1109	10
1110	10
1111	11
1112	12
1113	12
1114	12
1115	12
1116	13
1117	14
1118	14
1119	14
1120	14
1121	15
1122	16
1123	16
1124	16
1125	16
1126	17
1127	17
1128	17
1129	17
1130	17
1131	17
1132	17
1133	17
1134	17
1135	17
1136	17
1137	17
1138	17
1139	17
1140	17
1141	17
1142	17
1143	17
1144	17
1145	17
1146	17
1147	17
1148	17
1149	17
1150	17
1151	17
1152	13
1153	13
1154	13
1155	13
1156	13
1157	13
1158	13
1159	13
1160	13
1161	13
1162	13
1163	13
1164	13
1165	13
1166	13
1167	13
1168	13
1169	13
1170	13
1171	13
1172	13
1173	13
1174	13
1175	13
1176	13
1177	13
1178	13
1179	13
1180	12
1181	12
1182	13
1183	15
1184	15
1185	15
1186	16
1187	11
1188	11
1189	12
1190	12
1191	12
1192	12
1193	12
1194	12
1195	12
1196	12
1197	12
1198	12
1199	12
1200	12
1201	12
1202	13
1203	13
1204	13
1205	14
1206	14
1207	15
1208	9
1209	10
1210	10
1211	10
1212	12
1213	12
1214	12
1215	16
1216	16
1217	16
1218	16
1219	16
1220	16
1221	16
1222	12
1223	13
1224	13
1225	13
1226	13
1227	13
1228	14
1229	13
1230	13
1231	13
1232	14
1233	14
1234	14
1235	14
