0	0
1	2
2	2
3	2
4	2
5	2
6	4
7	4
8	4
9	5
10	6
11	6
12	7
13	7
14	7
15	8
16	9
17	9
18	10
19	11
20	11
21	11
22	12
23	12
24	12
25	12
26	13
27	13
28	14
29	15
30	15
31	15
32	15
33	15
34	15
35	15
36	15
37	15
38	15
39	15
40	15
41	15
42	15
43	15
44	15
45	15
46	15
47	15
48	15
49	16
50	16
51	10
52	10
53	11
54	12
55	12
56	12
57	12
58	12
59	12
60	12
61	12
62	12
63	12
64	12
65	12
66	12
67	12
68	12
69	12
70	12
71	12
72	12
73	12
74	12
75	12
76	12
77	12
78	12
79	12
80	12
81	12
82	12
83	12
84	12
85	12
86	12
87	12
88	12
89	12
90	12
91	12
92	12
93	12
94	12
95	12
96	12
97	12
98	12
99	12
100	12
101	10
102	11
103	11
104	11
105	11
106	12
107	12
108	12
109	13
110	13
111	13
112	13
113	13
114	13
115	13
116	13
117	13
118	13
119	13
120	13
121	13
122	13
123	13
124	13
125	13
126	13
127	13
128	13
129	13
130	13
131	13
132	13
133	13
134	13
135	13
136	13
137	13
138	13
139	13
140	13
141	13
142	13
143	13
144	13
145	13
146	13
147	13
148	13
149	13
150	13
151	15
152	15
153	15
154	16
155	16
156	16
157	16
158	16
159	16
160	16
161	16
162	16
163	16
164	16
165	16
166	16
167	16
168	16
169	16
170	16
171	16
172	16
173	16
174	16
175	16
176	16
177	16
178	16
179	16
180	16
181	16
182	16
183	16
184	16
185	16
186	16
187	16
188	16
189	16
190	16
191	16
192	16
193	16
194	16
195	16
196	16
197	16
198	16
199	16
200	16
201	12
202	12
203	12
204	12
205	13
206	12
207	13
208	13
209	13
210	14
211	14
212	14
213	14
214	14
215	14
216	14
217	14
218	14
219	14
220	14
221	14
222	14
223	14
224	14
225	14
226	14
227	14
228	14
229	14
230	14
231	14
232	14
233	14
234	14
235	14
236	14
237	14
238	14
239	14
240	14
241	14
242	14
243	14
244	14
245	14
246	14
247	14
248	14
249	14
250	14
251	15
252	15
253	15
254	15
255	15
256	16
257	16
258	16
259	16
260	16
261	16
262	16
263	16
264	16
265	16
266	16
267	16
268	16
269	16
270	16
271	16
272	16
273	16
274	16
275	16
276	16
277	16
278	16
279	16
280	16
281	16
282	16
283	16
284	16
285	16
286	16
287	16
288	16
289	16
290	16
291	16
292	16
293	16
294	16
295	16
296	16
297	16
298	16
299	16
300	16
301	12
302	12
303	14
304	14
305	14
306	14
307	15
308	16
309	16
310	16
311	16
312	16
313	16
314	16
315	16
316	16
317	16
318	16
319	16
320	16
321	16
322	16
323	16
324	16
325	16
326	16
327	16
328	16
329	16
330	16
331	16
332	16
333	16
334	16
335	16
336	16
337	16
338	16
339	16
340	16
341	16
342	16
343	16
344	16
345	16
346	16
347	16
348	16
349	16
350	16
351	15
352	15
353	15
354	15
355	15
356	15
357	15
358	15
359	15
360	15
361	15
362	15
363	15
364	16
365	16
366	16
367	16
368	16
369	16
370	16
371	16
372	16
373	16
374	16
375	16
376	16
377	16
378	16
379	16
380	16
381	16
382	16
383	16
384	16
385	16
386	16
387	16
388	16
389	16
390	16
391	16
392	16
393	16
394	16
395	16
396	16
397	16
398	16
399	16
400	16
401	13
402	13
403	14
404	14
405	14
406	14
407	14
408	15
409	15
410	15
411	15
412	15
413	15
414	15
415	15
416	15
417	15
418	15
419	15
420	15
421	15
422	15
423	15
424	15
425	15
426	15
427	15
428	15
429	15
430	15
431	15
432	15
433	15
434	15
435	15
436	15
437	15
438	15
439	15
440	15
441	15
442	15
443	15
444	15
445	15
446	15
447	15
448	15
449	15
450	15
451	11
452	11
453	13
454	13
455	14
456	14
457	14
458	14
459	14
460	14
461	15
462	15
463	15
464	15
465	16
466	16
467	16
468	16
469	16
470	16
471	16
472	16
473	16
474	16
475	17
476	17
477	17
478	17
479	17
480	17
481	17
482	17
483	17
484	17
485	17
486	17
487	17
488	17
489	17
490	17
491	17
492	17
493	17
494	17
495	17
496	17
497	17
498	17
499	17
500	17
501	12
502	12
503	12
504	12
505	12
506	12
507	12
508	12
509	12
510	12
511	12
512	12
513	12
514	12
515	12
516	12
517	12
518	12
519	12
520	12
521	12
522	12
523	12
524	12
525	12
526	12
527	12
528	12
529	12
530	12
531	12
532	12
533	12
534	12
535	12
536	12
537	12
538	12
539	12
540	12
541	12
542	12
543	12
544	12
545	12
546	12
547	12
548	12
549	12
550	12
551	11
552	11
553	12
554	12
555	12
556	12
557	12
558	13
559	13
560	13
561	13
562	13
563	13
564	13
565	13
566	13
567	13
568	13
569	13
570	13
571	13
572	13
573	13
574	13
575	13
576	13
577	13
578	13
579	13
580	13
581	13
582	13
583	13
584	13
585	13
586	13
587	13
588	13
589	13
590	13
591	13
592	13
593	13
594	13
595	13
596	13
597	13
598	13
599	13
600	13
601	12
602	13
603	13
604	13
605	14
606	15
607	15
608	15
609	15
610	16
611	16
612	16
613	16
614	16
615	17
616	17
617	17
618	17
619	17
620	17
621	17
622	17
623	17
624	17
625	17
626	17
627	17
628	17
629	17
630	17
631	17
632	17
633	17
634	17
635	17
636	17
637	17
638	17
639	17
640	17
641	17
642	17
643	17
644	17
645	17
646	17
647	17
648	17
649	17
650	17
651	12
652	12
653	12
654	12
655	12
656	12
657	13
658	13
659	13
660	13
661	13
662	13
663	13
664	13
665	13
666	13
667	13
668	13
669	13
670	13
671	13
672	13
673	13
674	13
675	13
676	13
677	13
678	13
679	13
680	13
681	13
682	13
683	13
684	13
685	13
686	13
687	13
688	13
689	13
690	13
691	13
692	13
693	13
694	13
695	13
696	13
697	13
698	13
699	13
700	13
701	13
702	13
703	13
704	13
705	13
706	13
707	13
708	13
709	13
710	13
711	13
712	13
713	13
714	13
715	13
716	13
717	13
718	13
719	13
720	13
721	13
722	13
723	13
724	13
725	13
726	13
727	13
728	13
729	13
730	13
731	13
732	13
733	13
734	13
735	13
736	13
737	13
738	13
739	13
740	13
741	13
742	13
743	13
744	13
745	13
746	13
747	13
748	13
749	13
750	13
751	14
752	14
753	14
754	14
755	14
756	15
757	15
758	15
759	15
760	15
761	15
762	15
763	15
764	15
765	15
766	15
767	15
768	15
769	15
770	15
771	15
772	15
773	15
774	15
775	15
776	15
777	15
778	15
779	15
780	15
781	15
782	15
783	15
784	15
785	15
786	15
787	15
788	15
789	15
790	15
791	15
792	15
793	15
794	15
795	15
796	15
797	15
798	15
799	15
800	15
801	13
802	14
803	14
804	14
805	14
806	14
807	14
808	14
809	14
810	14
811	14
812	14
813	14
814	14
815	14
816	14
817	14
818	14
819	14
820	14
821	14
822	14
823	14
824	14
825	14
826	14
827	14
828	14
829	14
830	14
831	14
832	14
833	14
834	14
835	14
836	14
837	14
838	14
839	14
840	14
841	14
842	14
843	14
844	14
845	14
846	14
847	14
848	14
849	14
850	14
851	14
852	14
853	14
854	15
855	15
856	15
857	15
858	15
859	15
860	15
861	15
862	15
863	15
864	15
865	15
866	15
867	15
868	15
869	15
870	15
871	15
872	15
873	15
874	15
875	15
876	15
877	15
878	15
879	15
880	15
881	15
882	15
883	15
884	15
885	15
886	15
887	15
888	15
889	15
890	15
891	15
892	15
893	15
894	15
895	15
896	15
897	15
898	15
899	15
900	15
901	12
902	12
903	12
904	14
905	14
906	16
907	16
908	16
909	16
910	16
911	17
912	18
913	18
914	18
915	18
916	18
917	18
918	18
919	18
920	18
921	18
922	18
923	18
924	18
925	18
926	18
927	18
928	18
929	18
930	18
931	18
932	18
933	18
934	18
935	18
936	18
937	18
938	18
939	18
940	18
941	18
942	18
943	18
944	18
945	18
946	18
947	18
948	18
949	18
950	18
951	14
952	15
953	15
954	15
955	15
956	17
957	17
958	17
959	17
960	17
961	17
962	17
963	17
964	17
965	17
966	17
967	17
968	17
969	17
970	17
971	17
972	17
973	17
974	17
975	17
976	17
977	17
978	17
979	17
980	17
981	17
982	17
983	17
984	17
985	17
986	17
987	17
988	17
989	17
990	17
991	17
992	17
993	17
994	17
995	17
996	17
997	17
998	17
999	17
1000	17
1001	15
1002	15
1003	16
1004	16
1005	16
1006	17
1007	17
1008	17
1009	17
1010	17
1011	17
1012	17
1013	17
1014	17
1015	17
1016	17
1017	17
1018	17
1019	17
1020	17
1021	17
1022	17
1023	17
1024	17
1025	17
1026	17
1027	17
1028	17
1029	17
1030	17
1031	17
1032	17
1033	17
1034	17
1035	17
1036	17
1037	17
1038	17
1039	17
1040	17
1041	17
1042	17
1043	17
1044	17
1045	17
1046	17
1047	17
1048	17
1049	17
1050	17
1051	12
1052	12
1053	12
1054	13
1055	13
1056	13
1057	13
1058	14
1059	16
1060	16
1061	16
1062	16
1063	16
1064	16
1065	17
1066	18
1067	18
1068	18
1069	18
1070	18
1071	18
1072	18
1073	18
1074	18
1075	18
1076	18
1077	18
1078	18
1079	18
1080	18
1081	18
1082	18
1083	18
1084	18
1085	18
1086	18
1087	18
1088	18
1089	18
1090	18
1091	18
1092	18
1093	18
1094	18
1095	18
1096	18
1097	18
1098	18
1099	18
1100	18
1101	10
1102	10
1103	10
1104	10
1105	10
1106	10
1107	10
1108	10
1109	10
1110	10
1111	10
1112	10
1113	10
1114	10
1115	10
1116	10
1117	10
1118	10
1119	10
1120	10
1121	10
1122	10
1123	10
1124	10
1125	10
1126	10
1127	10
1128	10
1129	10
1130	10
1131	10
1132	10
1133	10
1134	10
1135	10
1136	10
1137	10
1138	10
1139	10
1140	10
1141	10
1142	10
1143	10
1144	10
1145	10
1146	10
1147	10
1148	10
1149	10
1150	10
1151	14
1152	15
1153	16
1154	16
1155	16
1156	16
1157	16
1158	16
1159	16
1160	16
1161	16
1162	16
1163	16
1164	16
1165	16
1166	16
1167	16
1168	16
1169	16
1170	16
1171	16
1172	16
1173	16
1174	16
1175	16
1176	16
1177	16
1178	16
1179	16
1180	16
1181	16
1182	16
1183	16
1184	16
1185	16
1186	16
1187	16
1188	16
1189	16
1190	16
1191	16
1192	16
1193	16
1194	16
1195	16
1196	16
1197	16
1198	16
1199	16
1200	16
1201	15
1202	16
1203	16
1204	17
1205	18
1206	18
1207	18
1208	18
1209	18
1210	18
1211	18
1212	18
1213	18
1214	18
1215	18
1216	18
1217	18
1218	18
1219	18
1220	18
1221	18
1222	18
1223	18
1224	18
1225	18
1226	18
1227	18
1228	18
1229	18
1230	18
1231	18
1232	18
1233	18
1234	18
1235	18
